Date,LaggedDate,VicFalls,Conversion,Flow,Exceedance,Year,Month,Day,MonthId,WaterYear,WaterMonth,WaterDay,WaterWeek,Volume,Flow_difference,Flow_difference_pct,EWRRefExceedance,EWRBandNo,EWRBandLabel,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowAvailableForGeneration,FlowCanal,LowFlowShutoff,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,LowHeadShutoff,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,Energy,PerfMwPerCumec,ExceedanceRnd
1931-01-15,1931-01-26,564.6867,0.8760275090430032,494.68108319071365,0.5529999999999999,1931,1,15,1931.01,1930,4,107,16,0.04274044558767767,8.656056799405293,0.01749825714695489,0.77,4,Mod_Dry,34,5,4,3,45,91.0,0.1839569029263181,403.68108319071365,403.68108319071365,,2,201.84054159535683,201.84054159535683,,,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,4.0,3.0,45.0,446.68108319071365,970,990.0,0.19029999072754328,0.05073621663814274,989.7589637926344,0.2884107721610916,0.2884107721610916,,,19.470553020473197,19.470553020473197,,,,0.8073621663814273,0.8073621663814273,,,0.93,0.93,,,0.97,0.97,,,34.77846260745902,34.77846260745902,,,69.55692521491804,1669.3662051580332,0.14060963230344886,0.555
1931-02-15,1931-02-26,764.3804,0.8926299826267534,682.3088631722309,0.445,1931,2,15,1931.02,1930,5,138,20,0.05895148577808074,9.15110634402754,0.013411970498934564,0.92,5,Dry,31,6,4,3,41,85.0,0.12457701282790458,597.3088631722309,597.3088631722309,,3,199.10295439074363,199.10295439074363,199.10295439074363,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,6.0,4.0,3.0,41.0,638.3088631722309,970,990.0,0.2867007902447715,0.10892354526889236,989.6043756644864,0.28064455662353816,0.28064455662353816,0.28064455662353816,,19.32373110786273,19.32373110786273,19.32373110786273,,,0.7964118175629745,0.7964118175629745,0.7964118175629745,,0.93,0.93,0.93,,0.97,0.97,0.97,,34.048060670466505,34.048060670466505,34.048060670466505,,102.14418201139952,2451.4603682735888,0.14970373026741104,0.445
1931-03-15,1931-03-26,1053.0739999999996,0.9224728423044594,971.4321659369264,0.34,1931,3,15,1931.03,1930,6,166,24,0.08393173913695043,18.997082054007024,0.019555747400730475,0.89,4,Mod_Dry,41,8,7,6,67,129.0,0.13279362628020674,842.4321659369264,842.4321659369264,,4,210.6080414842316,210.6080414842316,210.6080414842316,210.6080414842316,0.0,0.0,0.0,0.0,0.0,0.0,41.0,8.0,7.0,6.0,67.0,898.4321659369264,970,990.0,0.4766908293445939,0.2239457327495411,989.299363437906,0.31399125991096216,0.31399125991096216,0.31399125991096216,0.31399125991096216,18.985372177994908,18.985372177994908,18.985372177994908,18.985372177994908,,0.8424321659369264,0.8424321659369264,0.8424321659369264,0.8424321659369264,0.93,0.93,0.93,0.93,0.97,0.97,0.97,0.97,35.38488226327359,35.38488226327359,35.38488226327359,35.38488226327359,141.53952905309436,3396.9486972742643,0.1457019172476983,0.34
1931-04-15,1931-04-26,2859.6787,1.0192399753140005,2914.698847593973,0.09300000000000001,1931,4,15,1931.04,1930,7,197,29,0.25182998043211924,19.241457247705053,0.0066015249786743856,0.58,3,Normal,54,13,14,19,117,217.0,0.07445023014268842,1100.0,1100.0,,4,275.0,275.0,275.0,275.0,1597.6988475939734,46.0,5.0,11.0,61.0,1474.6988475939734,100.0,18.0,25.0,80.0,1591.6988475939734,1243.0,970,990.0,0.921967213114754,0.48,988.5980327868853,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,18.063098006885255,18.063098006885255,18.063098006885255,18.063098006885255,,1.1,1.1,1.1,1.1,0.9311517729795038,0.9311517729795038,0.9311517729795038,0.9311517729795038,0.98,0.98,0.98,0.98,44.46727228774315,44.46727228774315,44.46727228774315,44.46727228774315,177.8690891509726,4268.858139623342,0.0610248600117985,0.095
1931-05-15,1931-05-26,2675.0157,1.01532983475929,2716.0232486595064,0.107,1931,5,15,1931.05,1930,8,227,33,0.2346644086841813,53.12582603822602,0.019560151432594063,0.22,2,Mod_Wet,65,14,17,23,202,321.0,0.11818750084647825,1100.0,1100.0,,4,275.0,275.0,275.0,275.0,1295.0232486595066,35.0,4.0,8.0,57.0,1191.0232486595062,100.0,18.0,25.0,80.0,1393.0232486595062,1243.0,970,990.0,0.921967213114754,0.48,988.5980327868853,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,18.063098006885255,18.063098006885255,18.063098006885255,18.063098006885255,,1.1,1.1,1.1,1.1,0.9311517729795038,0.9311517729795038,0.9311517729795038,0.9311517729795038,0.98,0.98,0.98,0.98,44.46727228774315,44.46727228774315,44.46727228774315,44.46727228774315,177.8690891509726,4268.858139623342,0.0654887947806632,0.105
1931-06-15,1931-06-26,1463.3217,0.9455051041619201,1383.5781363808978,0.248,1931,6,15,1931.06,1930,9,258,37,0.1195411509833096,8.540333092999617,0.006172642417824729,0.36,2,Mod_Wet,62,12,14,16,153,257.0,0.1857502610385628,1100.0,1100.0,,4,275.0,275.0,275.0,275.0,26.578136380897828,6.411846130800255,1.2410024769290815,1.4478362230839286,1.6546699692387754,15.82278158084579,68.41184613080026,13.241002476929081,15.447836223083927,17.65466996923877,168.82278158084586,1197.1006848308134,970,990.0,0.8368463492403491,0.48,988.6831536507596,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,18.148218870759663,18.148218870759663,18.148218870759663,18.148218870759663,,1.1,1.1,1.1,1.1,0.9313375939264252,0.9313375939264252,0.9313375939264252,0.9313375939264252,0.98,0.98,0.98,0.98,44.68573637215537,44.68573637215537,44.68573637215537,44.68573637215537,178.74294548862147,4289.830691726917,0.12918890577164607,0.25
1931-07-15,1931-07-26,666.0345,0.8753352736866753,583.0034913422678,0.493,1931,7,15,1931.07,1930,10,288,42,0.05037150165197194,18.77435081593819,0.032202810265704235,0.33,2,Mod_Wet,58,11,11,11,136,227.0,0.3893630198978235,356.00349134226786,356.00349134226786,,2,178.00174567113393,178.00174567113393,,,0.0,0.0,0.0,0.0,0.0,0.0,58.0,11.0,11.0,11.0,136.0,436.0034913422679,970,990.0,0.18675392701403729,0.041200698268453566,989.7720453747175,0.2243141415216761,0.2243141415216761,,,19.54773123319587,19.54773123319587,,,,0.7120069826845357,0.7120069826845357,,,0.93,0.93,,,0.97,0.97,,,30.792454675675177,30.792454675675177,,,61.584909351350355,1478.0378244324088,0.10563386028711667,0.495
1931-08-15,1931-08-26,448.7655,0.9091709283658698,408.00454625357366,0.643,1931,8,15,1931.08,1930,11,319,46,0.035251592796308774,5.727836216568846,0.014038657826643463,0.42,3,Normal,47,8,6,5,89,155.0,0.3798977276681321,253.0045462535737,253.0045462535737,,1,253.0045462535737,,,,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8.0,6.0,5.0,89.0,314.00454625357366,970,990.0,0.1462376721875337,0.02060090925071473,989.8331614185618,0.452916990182941,,,,19.380244428378816,,,,,1.0120181850142946,,,,0.94,,,,0.98,,,,44.31089396692121,,,,44.31089396692121,1063.4614552061093,0.10860392212243172,0.645
1931-09-15,1931-09-26,312.7836,0.9288272938647332,290.5219447532691,0.797,1931,9,15,1931.09,1930,12,350,50,0.02510109602668245,0.0,0.0,0.42,3,Normal,40,6,4,3,65,118.0,0.4061655311450348,172.52194475326908,172.52194475326908,,1,172.52194475326908,,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,3.0,65.0,222.52194475326908,970,990.0,0.11574611752952355,0.00725219447532691,989.8770016879953,0.21070814486878706,,,,19.66629354312639,,,,,0.6900877790130765,,,,0.92,,,,0.97,,,,29.702665973175225,,,,29.702665973175225,712.8639833562055,0.10223897543574803,0.795
1931-10-15,1931-10-26,250.8784,0.9414693900674836,236.19433422910615,0.893,1931,10,15,1931.1,1931,1,15,3,0.020407190477394768,0.0,0.0,0.48,3,Normal,37,5,3,2,50,97.0,0.4106787756640723,139.19433422910615,139.19433422910615,,1,139.19433422910615,,,,0.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,3.0,2.0,50.0,184.19433422910615,970,990.0,0.10267988666901344,0.0039194334229106145,989.8934006799085,0.13703718590395836,,,,19.756363494004194,,,,,0.5567773369164246,,,,0.91,,,,0.97,,,,23.812812925126337,,,,23.812812925126337,571.5075102030321,0.10081873048668537,0.895
1931-11-15,1931-11-26,308.9022,0.9297022486736368,287.1870699602335,0.8029999999999999,1931,11,15,1931.11,1931,2,46,7,0.024812962844564176,3.5791013442452027,0.012462613113956687,0.23,2,Mod_Wet,40,6,4,3,53,106.0,0.36909739708921335,181.1870699602335,181.1870699602335,,1,181.1870699602335,,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,3.0,53.0,231.1870699602335,970,990.0,0.11870013748644324,0.008118706996023349,989.8731811555176,0.2324168595091521,,,,19.64076429600835,,,,,0.7247482798409339,,,,0.93,,,,0.97,,,,31.49265502861259,,,,31.49265502861259,755.8237206867022,0.10965902828763616,0.805
1931-12-15,1931-12-26,672.3268,0.8764068829576366,589.2318351168824,0.488,1931,12,15,1931.12,1931,3,76,11,0.05090963055409864,0.0,0.0,0.05,1,Wet,44,8,6,4,64,126.0,0.2138377332837187,463.2318351168824,463.2318351168824,,2,231.6159175584412,231.6159175584412,,,0.0,0.0,0.0,0.0,0.0,0.0,44.0,8.0,6.0,4.0,64.0,521.2318351168824,970,990.0,0.21883004934312025,0.06264636702337649,989.7185235836336,0.3796760018552501,0.3796760018552501,,,19.338847581778303,19.338847581778303,,,,0.9264636702337647,0.9264636702337647,,,0.94,0.94,,,0.98,0.98,,,40.47826876971538,40.47826876971538,,,80.95653753943076,1942.9569009463376,0.13739335303119168,0.49
1932-01-15,1932-01-26,916.7204,0.9105214280240044,834.6935677067364,0.38299999999999995,1932,1,15,1932.01,1931,4,107,16,0.07211752424986204,42.24534420070495,0.0506118003482058,0.29,2,Mod_Wet,46,7,6,4,76,139.0,0.16652817917585372,695.6935677067364,695.6935677067364,,3,231.89785590224548,231.89785590224548,231.89785590224548,,0.0,0.0,0.0,0.0,0.0,0.0,46.0,7.0,6.0,4.0,76.0,754.6935677067364,970,990.0,0.3541701841778182,0.13870807031202093,989.50712174551,0.3805996675882354,0.3805996675882354,0.3805996675882354,,19.12652207792183,19.12652207792183,19.12652207792183,,,0.9275914236089822,0.9275914236089822,0.9275914236089822,,0.94,0.94,0.94,,0.98,0.98,0.98,,40.08258073549566,40.08258073549566,40.08258073549566,,120.247742206487,2885.9458129556874,0.14406214071693332,0.385
1932-02-15,1932-02-26,1130.1421,0.9379332643780708,1059.9978690640885,0.316,1932,2,15,1932.02,1931,5,138,20,0.09158381588713724,0.0,0.0,0.33,2,Mod_Wet,49,8,7,5,93,162.0,0.1528304959169737,897.9978690640885,897.9978690640885,,4,224.49946726602212,224.49946726602212,224.49946726602212,224.49946726602212,0.0,0.0,0.0,0.0,0.0,0.0,49.0,8.0,7.0,5.0,93.0,961.9978690640885,970,990.0,0.5349382863933878,0.2683982952512708,989.1966634183552,0.3567312139764904,0.3567312139764904,0.3567312139764904,0.3567312139764904,18.83993220437885,18.83993220437885,18.83993220437885,18.83993220437885,,0.8979978690640885,0.8979978690640885,0.8979978690640885,0.8979978690640885,0.94,0.94,0.94,0.94,0.98,0.98,0.98,0.98,38.22236778686523,38.22236778686523,38.22236778686523,38.22236778686523,152.8894711474609,3669.347307539062,0.1442356400984586,0.315
1932-03-15,1932-03-26,3134.7263,1.0242753271445222,3210.822806441037,0.07200000000000001,1932,3,15,1932.03,1931,6,167,24,0.2774150904765056,247.2694617925504,0.07701124499817248,0.4,2,Mod_Wet,59,11,12,13,144,239.0,0.0744357488431179,1100.0,1100.0,,4,275.0,275.0,275.0,275.0,1871.8228064410366,40.999999999999936,7.0,13.0,67.0,1743.8228064410364,100.0,18.0,25.0,80.0,1887.8228064410366,1243.0,970,990.0,0.921967213114754,0.48,988.5980327868853,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,18.063098006885255,18.063098006885255,18.063098006885255,18.063098006885255,,1.1,1.1,1.1,1.1,0.9311517729795038,0.9311517729795038,0.9311517729795038,0.9311517729795038,0.98,0.98,0.98,0.98,44.46727228774315,44.46727228774315,44.46727228774315,44.46727228774315,177.8690891509726,4268.858139623342,0.055396731577388884,0.07
1932-04-15,1932-04-26,3052.1754,1.0230557447200064,3122.545576863084,0.077,1932,4,15,1932.04,1931,7,198,29,0.26978793784097044,25.741249350456663,0.008243674501083301,0.41,3,Normal,54,13,14,19,117,217.0,0.06949458211527489,1100.0,1100.0,,4,275.0,275.0,275.0,275.0,1805.545576863084,46.0,5.0,10.999999999999986,61.0,1682.545576863084,100.0,18.0,25.0,80.0,1799.545576863084,1243.0,970,990.0,0.921967213114754,0.48,988.5980327868853,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,18.063098006885255,18.063098006885255,18.063098006885255,18.063098006885255,,1.1,1.1,1.1,1.1,0.9311517729795038,0.9311517729795038,0.9311517729795038,0.9311517729795038,0.98,0.98,0.98,0.98,44.46727228774315,44.46727228774315,44.46727228774315,44.46727228774315,177.8690891509726,4268.858139623342,0.05696284802659636,0.075
1932-05-15,1932-05-26,1769.9945,0.9864250135611264,1745.9668486656192,0.20199999999999999,1932,5,15,1932.05,1931,8,228,33,0.15085153572470952,55.723022251378794,0.03191528080499692,0.6900000000000001,3,Normal,55,13,13,17,178,276.0,0.1580786028159338,1100.0,1100.0,,4,275.0,275.0,275.0,275.0,369.9668486656192,45.00000000000002,5.0,12.0,22.787813142447558,285.1790355231716,100.0,18.0,25.0,39.78781314244756,463.1790355231717,1243.0,970,990.0,0.921967213114754,0.48,988.5980327868853,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,18.063098006885255,18.063098006885255,18.063098006885255,18.063098006885255,,1.1,1.1,1.1,1.1,0.9311517729795038,0.9311517729795038,0.9311517729795038,0.9311517729795038,0.98,0.98,0.98,0.98,44.46727228774315,44.46727228774315,44.46727228774315,44.46727228774315,177.8690891509726,4268.858139623342,0.10187426484466854,0.2
1932-06-15,1932-06-26,1086.9032,0.940956999887256,1022.7291742398579,0.32799999999999996,1932,6,15,1932.06,1931,9,259,37,0.08836380065432373,20.10842443395836,0.019661534001808367,0.7000000000000001,4,Mod_Dry,45,10,9,9,88,161.0,0.15742192953443715,861.7291742398579,861.7291742398579,,4,215.43229355996448,215.43229355996448,215.43229355996448,215.43229355996448,0.0,0.0,0.0,0.0,0.0,0.0,45.0,10.0,9.0,9.0,88.0,925.7291742398579,970,990.0,0.5017040242038538,0.2393833393918864,989.2589126364044,0.32852703607636186,0.32852703607636186,0.32852703607636186,0.32852703607636186,18.9303856003279,18.9303856003279,18.9303856003279,18.9303856003279,,0.861729174239858,0.861729174239858,0.861729174239858,0.861729174239858,0.94,0.94,0.94,0.94,0.98,0.98,0.98,0.98,36.85472730697018,36.85472730697018,36.85472730697018,36.85472730697018,147.41890922788073,3538.0538214691387,0.14414266546903742,0.33
1932-07-15,1932-07-26,576.0661,0.8889914195501405,512.1178199937132,0.544,1932,7,15,1932.07,1931,10,289,42,0.044246979647456816,10.901412777171233,0.02128692334374355,0.56,3,Normal,50,10,9,9,108,186.0,0.3631976719776777,326.11781999371317,326.11781999371317,,2,163.05890999685658,163.05890999685658,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,9.0,9.0,108.0,395.11781999371317,970,990.0,0.1731756597765099,0.03522356399874264,989.7916007762249,0.18820469240465806,0.18820469240465806,,,19.603396083820094,19.603396083820094,,,,0.6522356399874263,0.6522356399874263,,,0.92,0.92,,,0.97,0.97,,,27.983653762882295,27.983653762882295,,,55.967307525764596,1343.2153806183505,0.10928599892589497,0.545
1932-08-15,1932-08-26,406.0875,0.9120318780949216,370.3647452958713,0.6890000000000001,1932,8,15,1932.08,1931,11,320,46,0.03199951399356328,6.752015544830103,0.018230718853750928,0.52,3,Normal,47,8,6,5,89,155.0,0.4185063561494656,215.36474529587127,215.36474529587127,,1,215.36474529587127,,,,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8.0,6.0,5.0,89.0,276.36474529587133,970,990.0,0.13373736928645172,0.013072949059174254,989.8531896816544,0.32832125331510176,,,,19.524868428339282,,,,,0.8614589811834851,,,,0.94,,,,0.98,,,,38.00018093262153,,,,38.00018093262153,912.0043423829164,0.10260204680730213,0.69
1932-09-15,1932-09-26,305.0513,0.9297058187130764,283.6079686159883,0.8130000000000001,1932,9,15,1932.09,1931,12,351,51,0.02450372848842139,3.5791013442452027,0.012619889919564949,0.46,3,Normal,40,6,4,3,65,118.0,0.4160672937923501,165.60796861598828,165.60796861598828,,1,165.60796861598828,,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,3.0,65.0,215.60796861598828,970,990.0,0.113389080209996,0.0065607968615988286,989.8800501229283,0.1941427282505733,,,,19.68590739467785,,,,,0.6624318744639531,,,,0.92,,,,0.97,,,,28.540740498544263,,,,28.540740498544263,684.9777719650623,0.10063448018694104,0.815
1932-10-15,1932-10-26,227.8423,0.9755995102100816,222.2828362851385,0.922,1932,10,15,1932.1,1932,1,15,3,0.01920523705503596,0.0,0.0,0.52,3,Normal,37,5,3,2,50,97.0,0.4363809712935775,125.28283628513849,125.28283628513849,,1,125.28283628513849,,,,0.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,3.0,2.0,50.0,170.2828362851385,970,990.0,0.09793733055175176,0.00252828362851385,989.8995343858195,0.11089901519060187,,,,19.788635370629123,,,,,0.5011313451405539,,,,0.91,,,,0.97,,,,21.46789967200366,,,,21.46789967200366,515.2295921280878,0.09657920526290753,0.92
1932-11-15,1932-11-26,206.1864,0.9756711054590376,201.17011281861926,0.952,1932,11,15,1932.11,1932,2,46,7,0.01738109774752871,5.962409047046889,0.02963864245790212,0.8,4,Mod_Dry,29,4,2,2,30,67.0,0.3330514610806483,134.17011281861926,134.17011281861926,,1,134.17011281861926,,,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,2.0,2.0,30.0,169.17011281861926,970,990.0,0.09755799300634746,0.0034170112818619268,989.8990249957118,0.12728377331114485,,,,19.771741222400642,,,,,0.536680451274477,,,,0.91,,,,0.97,,,,22.971155228901075,,,,22.971155228901075,551.3077254936259,0.11418771360740115,0.95
1932-12-15,1932-12-26,349.1046,0.9270188758292952,323.62655383883583,0.7509999999999999,1932,12,15,1932.12,1932,3,76,11,0.02796133425167541,11.810983758974546,0.036495718966424326,0.84,4,Mod_Dry,31,5,3,2,36,77.0,0.2379285602081514,246.62655383883583,246.62655383883583,,1,246.62655383883583,,,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,3.0,2.0,36.0,285.62655383883583,970,990.0,0.136813246662344,0.019325310767767168,989.8438614425697,0.43040477963856216,,,,19.4134566629314,,,,,0.9865062153553432,,,,0.94,,,,0.98,,,,43.267882508286114,,,,43.267882508286114,1038.4291801988663,0.13369694790197365,0.75
1933-01-15,1933-01-26,678.6565,0.8777769920279594,595.7090611902229,0.485,1933,1,15,1933.01,1932,4,107,16,0.05146926288683526,6.477226073340487,0.010873136729528728,0.45,3,Normal,41,6,4,3,66,120.0,0.20144061559218315,475.7090611902229,475.7090611902229,,2,237.85453059511144,237.85453059511144,,,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6.0,4.0,3.0,66.0,526.7090611902229,970,990.0,0.22200525286389733,0.06514181223804458,989.712852934898,0.4003753614778852,0.4003753614778852,,,19.31247757342014,19.31247757342014,,,,0.9514181223804458,0.9514181223804458,,,0.94,0.94,,,0.98,0.98,,,41.51187570165274,41.51187570165274,,,83.02375140330548,1992.570033679332,0.1393696299287853,0.485
1933-02-15,1933-02-26,856.6266,0.8970607168566745,768.4460718744957,0.407,1933,2,15,1933.02,1932,5,138,20,0.06639374060995643,7.9178605552057215,0.010303729623981841,0.71,4,Mod_Dry,36,6,5,4,54,105.0,0.13663938673519413,663.4460718744958,663.4460718744958,,3,221.14869062483191,221.14869062483191,221.14869062483191,,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6.0,5.0,4.0,54.0,710.4460718744957,970,990.0,0.3285194619562294,0.12903382156234872,989.5424467164813,0.34617388827615364,0.34617388827615364,0.34617388827615364,,19.19627282820528,19.19627282820528,19.19627282820528,,,0.8845947624993277,0.8845947624993277,0.8845947624993277,,0.94,0.94,0.94,,0.98,0.98,0.98,,38.36403007328579,38.36403007328579,38.36403007328579,,115.09209021985737,2762.2101652765773,0.14977250119726612,0.405
1933-03-15,1933-03-26,1201.5505,0.9219020086379541,1107.711819429938,0.298,1933,3,15,1933.03,1932,6,166,24,0.09570630119874664,18.25576994477524,0.016480613120270046,0.77,4,Mod_Dry,41,8,7,6,67,129.0,0.1164562819835102,978.711819429938,978.711819429938,,4,244.6779548574845,244.6779548574845,244.6779548574845,244.6779548574845,0.0,0.0,0.0,0.0,0.0,0.0,41.0,8.0,7.0,6.0,67.0,1034.711819429938,970,990.0,0.6024706672184672,0.3329694555439504,989.0645598772376,0.42364076845968096,0.42364076845968096,0.42364076845968096,0.42364076845968096,18.64091910877789,18.64091910877789,18.64091910877789,18.64091910877789,,0.978711819429938,0.978711819429938,0.978711819429938,0.978711819429938,0.94,0.94,0.94,0.94,0.98,0.98,0.98,0.98,41.217827781856585,41.217827781856585,41.217827781856585,41.217827781856585,164.87131112742634,3956.9114670582317,0.14883953410578762,0.3
1933-04-15,1933-04-26,1579.4263,0.9567215637917794,1511.0711996298642,0.22899999999999998,1933,4,15,1933.04,1932,7,197,29,0.13055655164802027,0.0,0.0,0.8,4,Mod_Dry,45,11,10,10,72,148.0,0.0979437633622112,1100.0,1100.0,,4,275.0,275.0,275.0,275.0,263.07119962986417,55.0,7.0,15.0,17.775081056071905,168.29611857379228,100.0,18.0,25.0,27.775081056071905,240.29611857379226,1243.0,970,990.0,0.921967213114754,0.48,988.5980327868853,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,18.063098006885255,18.063098006885255,18.063098006885255,18.063098006885255,,1.1,1.1,1.1,1.1,0.9311517729795038,0.9311517729795038,0.9311517729795038,0.9311517729795038,0.98,0.98,0.98,0.98,44.46727228774315,44.46727228774315,44.46727228774315,44.46727228774315,177.8690891509726,4268.858139623342,0.11771059444091153,0.23
1933-05-15,1933-05-26,1086.9032,0.940956999887256,1022.7291742398579,0.32799999999999996,1933,5,15,1933.05,1932,8,227,33,0.08836380065432373,0.0,0.0,0.93,5,Dry,42,9,8,6,82,147.0,0.14373306609666,875.7291742398579,875.7291742398579,,4,218.93229355996448,218.93229355996448,218.93229355996448,218.93229355996448,0.0,0.0,0.0,0.0,0.0,0.0,42.0,9.0,8.0,6.0,82.0,934.7291742398579,970,990.0,0.5099510361560451,0.2505833393918864,989.239465624452,0.3392772839818985,0.3392772839818985,0.3392772839818985,0.3392772839818985,18.90018834047011,18.90018834047011,18.90018834047011,18.90018834047011,,0.875729174239858,0.875729174239858,0.875729174239858,0.875729174239858,0.94,0.94,0.94,0.94,0.98,0.98,0.98,0.98,37.39373925726297,37.39373925726297,37.39373925726297,37.39373925726297,149.57495702905192,3589.798968697245,0.14625079717729111,0.33
1933-06-15,1933-06-26,494.165,0.8960553284209241,442.79918136912596,0.602,1933,6,15,1933.06,1932,9,258,37,0.038257849270292486,2.742172636805037,0.006192813248494037,0.94,5,Dry,39,9,7,5,59,119.0,0.2687448509549057,323.799181369126,323.799181369126,,2,161.89959068456298,161.89959068456298,,,0.0,0.0,0.0,0.0,0.0,0.0,39.0,9.0,7.0,5.0,59.0,378.79918136912596,970,990.0,0.16775618569454367,0.034759836273825194,989.7974839780317,0.18553423668471816,0.18553423668471816,,,19.611949741346947,19.611949741346947,,,,0.6475983627382519,0.6475983627382519,,,0.92,0.92,,,0.97,0.97,,,27.79681850246889,27.79681850246889,,,55.59363700493778,1334.2472881185067,0.12555045118431202,0.6
1933-07-15,1933-07-26,357.5196,0.9208048873506705,329.2057950036568,0.742,1933,7,15,1933.07,1932,10,288,42,0.02844338068831595,0.0,0.0,0.94,5,Dry,37,8,6,4,53,108.0,0.3280622687665639,221.20579500365682,221.20579500365682,,1,221.20579500365682,,,,0.0,0.0,0.0,0.0,0.0,0.0,37.0,8.0,6.0,4.0,53.0,272.2057950036568,970,990.0,0.13235616808239525,0.014241159000731363,989.8534026729167,0.3463524872740443,,,,19.50705018564285,,,,,0.8848231800146272,,,,0.94,,,,0.98,,,,38.99518976253717,,,,38.99518976253717,935.8845543008922,0.11845231874519102,0.74
1933-08-15,1933-08-26,254.28400000000002,0.9424159355737844,239.64129376144416,0.89,1933,8,15,1933.08,1932,11,319,46,0.020705007780988768,6.5541301818444415,0.027349752953549338,0.95,5,Dry,34,7,5,3,44,93.0,0.38808002802963815,146.64129376144416,146.64129376144416,,1,146.64129376144416,,,,0.0,0.0,0.0,0.0,0.0,0.0,34.0,7.0,5.0,3.0,44.0,192.64129376144416,970,990.0,0.10555953196412868,0.0046641293761444155,989.8897763386598,0.1521457718320615,,,,19.73763056682771,,,,,0.5865651750457767,,,,0.91,,,,0.97,,,,25.063021894280325,,,,25.063021894280325,601.5125254627277,0.10458557246494347,0.89
1933-09-15,1933-09-26,197.3191,0.9892995851469644,195.20770377157245,0.965,1933,9,15,1933.09,1932,12,350,50,0.01686594560586386,5.040278496767371,0.025820079840011792,0.95,5,Dry,30,6,4,2,30,72.0,0.3688379024439155,123.20770377157244,123.20770377157244,,1,123.20770377157244,,,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,4.0,2.0,30.0,163.20770377157243,970,990.0,0.0955253535584906,0.002320770377157245,989.9021538760643,0.10723295413197333,,,,19.79492092193232,,,,,0.4928308150862898,,,,0.91,,,,0.97,,,,21.119020355860684,,,,21.119020355860684,506.85648854065636,0.10818743291286123,0.965
1933-10-15,1933-10-26,161.6793,1.0585027423930735,171.1379824381925,0.987,1933,10,15,1933.1,1933,1,15,3,0.014786321682659831,0.0,0.0,0.91,5,Dry,24,4,2,2,20,52.0,0.3038483874775146,119.1379824381925,119.1379824381925,,1,119.1379824381925,,,,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,2.0,2.0,20.0,149.1379824381925,970,990.0,0.0907288576493838,0.0019137982438192493,989.9073573441068,0.10021868068236447,,,,19.807138663424443,,,,,0.47655192975277,,,,0.9,,,,0.97,,,,20.20948442916513,,,,20.20948442916513,485.02762629996295,0.11808883183757235,0.985
