DateVal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,DateVal,Day,Exceedance,Flow,Month,Year,m,n,c,WaterYear
1929-10-01,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1929-10-01,1,1,203,10,1929,-0,0,203,1929
1929-10-02,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1929-10-02,2,1,203,10,1929,-0,0,203,1929
1929-10-03,196,190,181,170,157,142,125,106,84,60,35,7,-24,-56,-90,-127,-166,-207,-250,-295,-342,-392,-444,-497,-553,-612,-672,-734,-799,-866,1929-10-03,3,1,200,10,1929,-1,3,200,1929
1929-10-04,192,186,178,169,158,146,133,118,102,84,65,45,23,-0,-25,-51,-78,-107,-138,-169,-202,-237,-273,-310,-349,-389,-430,-473,-517,-563,1929-10-04,4,1,197,10,1929,-1,-0,203,1929
1929-10-05,200,208,218,232,250,272,297,325,357,393,432,474,521,571,624,681,741,805,873,944,1019,1097,1179,1264,1353,1446,1542,1642,1745,1852,1929-10-05,5,1,197,10,1929,2,-9,208,1929
1929-10-06,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1929-10-06,6,1,197,10,1929,-0,0,197,1929
1929-10-07,188,179,167,151,133,112,88,60,30,-3,-40,-79,-121,-167,-215,-267,-321,-379,-440,-503,-570,-640,-713,-788,-867,-949,-1034,-1122,-1213,-1307,1929-10-07,7,1,194,10,1929,-2,5,194,1929
1929-10-08,179,168,153,136,116,93,68,39,8,-27,-64,-104,-146,-192,-240,-291,-345,-402,-462,-525,-590,-658,-729,-803,-880,-959,-1042,-1127,-1215,-1306,1929-10-08,8,1,188,10,1929,-1,1,197,1929
1929-10-09,198,214,238,268,307,352,405,465,532,607,689,778,874,978,1090,1208,1334,1467,1608,1756,1911,2073,2243,2420,2605,2797,2996,3202,3416,3637,1929-10-09,9,1,189,10,1929,4,-17,207,1929
1929-10-10,184,176,166,153,137,118,96,72,44,13,-20,-56,-96,-138,-183,-231,-282,-336,-392,-452,-514,-580,-648,-719,-794,-871,-951,-1034,-1119,-1208,1929-10-10,10,1,188,10,1929,-1,6,184,1929
1929-10-11,189,192,197,203,210,219,229,240,253,268,284,301,320,341,362,386,410,437,464,493,524,556,589,624,661,698,738,778,821,864,1929-10-11,11,1,188,10,1929,1,-4,192,1929
1929-10-12,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1929-10-12,12,1,188,10,1929,-0,0,188,1929
1929-10-13,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1929-10-13,13,1,188,10,1929,-0,0,188,1929
1929-10-14,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1929-10-14,14,1,188,10,1929,-0,0,188,1929
1929-10-15,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1929-10-15,15,1,188,10,1929,-0,0,188,1929
1929-10-16,192,197,203,210,219,229,240,253,268,284,301,320,341,362,386,410,437,464,493,524,556,589,624,661,698,738,778,821,864,909,1929-10-16,16,1,189,10,1929,1,-2,189,1929
1929-10-17,201,212,225,241,260,282,308,336,367,401,438,477,520,566,615,667,721,779,840,903,970,1039,1112,1187,1265,1347,1431,1518,1608,1702,1929-10-17,17,1,194,10,1929,1,-3,189,1929
1929-10-18,176,154,123,84,35,-22,-89,-164,-247,-340,-441,-552,-671,-799,-936,-1081,-1236,-1399,-1571,-1752,-1941,-2140,-2347,-2564,-2789,-3022,-3265,-3517,-3777,-4046,1929-10-18,18,1,189,10,1929,-4,18,176,1929
1929-10-19,194,203,216,234,256,282,313,348,388,432,481,534,591,653,719,789,864,944,1028,1116,1209,1306,1407,1513,1623,1738,1857,1981,2109,2241,1929-10-19,19,1,189,10,1929,2,-11,203,1929
1929-10-20,185,181,175,168,159,149,137,124,109,93,76,57,37,15,-8,-33,-59,-87,-116,-146,-178,-212,-247,-283,-321,-360,-401,-443,-487,-532,1929-10-20,20,1,188,10,1929,-1,2,188,1929
1929-10-21,201,215,235,260,290,326,367,413,464,521,583,650,723,800,883,972,1066,1165,1269,1378,1493,1613,1739,1869,2005,2146,2293,2445,2602,2764,1929-10-21,21,1,192,10,1929,3,-9,196,1929
1929-10-22,203,211,219,230,241,253,267,282,298,316,334,354,375,398,421,446,472,499,528,558,589,621,654,689,725,762,801,840,881,923,1929-10-22,22,1,197,10,1929,1,2,185,1929
