DateVal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,DateVal,Day,Exceedance,Flow,Month,Year,m,n,o,c,WaterYear
1965-10-01,290,292,295,299,305,313,323,334,348,364,382,403,426,453,482,514,550,588,631,677,727,780,838,900,967,1038,1113,1194,1279,1369,1965-10-01,1,1,286,10,1965,0,-1,2,312,1965
1965-10-02,286,287,289,292,297,302,310,318,329,341,355,371,389,409,432,457,485,515,549,585,624,666,712,760,813,869,928,991,1059,1130,1965-10-02,2,1,283,10,1965,0,-0,1,312,1965
1965-10-03,282,281,280,280,280,281,282,284,286,289,293,297,301,307,313,320,328,336,346,356,368,380,393,407,423,439,457,476,496,517,1965-10-03,3,1,282,10,1965,0,-0,-2,316,1965
1965-10-04,276,273,269,265,260,255,249,242,234,226,217,206,195,183,169,154,138,121,103,83,61,38,13,-13,-41,-71,-103,-137,-172,-210,1965-10-04,4,1,279,10,1965,-0,0,-5,319,1965
1965-10-05,274,269,264,258,251,243,234,223,211,197,182,165,146,125,102,76,49,19,-13,-48,-86,-127,-170,-216,-266,-319,-375,-435,-498,-565,1965-10-05,5,1,279,10,1965,-0,0,-6,319,1965
1965-10-06,273,270,265,260,254,246,238,228,217,205,191,175,158,139,118,95,70,43,13,-19,-54,-91,-131,-174,-220,-268,-320,-375,-434,-495,1965-10-06,6,1,279,10,1965,-0,0,-6,316,1965
1965-10-07,276,275,274,273,272,271,270,269,268,267,265,264,263,261,260,258,257,255,253,251,249,246,244,241,238,235,232,228,224,220,1965-10-07,7,1,279,10,1965,-0,0,-3,307,1965
1965-10-08,281,283,287,292,298,305,315,325,338,353,369,388,409,432,458,486,517,551,587,627,670,716,766,819,875,936,1000,1068,1140,1217,1965-10-08,8,1,279,10,1965,0,-0,1,297,1965
1965-10-09,277,278,280,282,286,291,297,304,312,322,333,346,360,376,394,413,435,458,484,512,542,574,609,646,686,729,774,822,874,928,1965-10-09,9,1,273,10,1965,0,-0,0,295,1965
1965-10-10,272,272,271,271,272,272,273,275,277,279,282,285,289,294,299,304,311,318,325,334,343,353,364,375,388,401,415,431,447,464,1965-10-10,10,1,271,10,1965,0,-0,-1,296,1965
1965-10-11,265,261,257,251,245,239,231,222,212,201,189,175,160,144,126,107,86,63,38,12,-17,-47,-80,-115,-152,-191,-233,-277,-324,-373,1965-10-11,11,1,267,10,1965,-0,0,-4,299,1965
1965-10-12,262,257,251,244,235,226,215,202,188,172,154,134,112,88,62,33,1,-33,-70,-109,-152,-198,-247,-300,-355,-415,-478,-545,-616,-690,1965-10-12,12,1,267,10,1965,-0,0,-5,300,1965
1965-10-13,266,263,261,257,254,250,245,240,234,227,220,212,203,193,182,170,158,144,128,112,94,75,55,34,10,-14,-40,-68,-98,-129,1965-10-13,13,1,271,10,1965,-0,0,-4,296,1965
1965-10-14,272,273,275,278,282,286,291,297,304,312,321,332,343,356,370,385,402,420,439,461,483,508,534,562,592,624,657,693,730,770,1965-10-14,14,1,273,10,1965,0,-0,-1,289,1965
