ExceedanceRnd,Flow,Exceedance,Volume,Flow_difference,Flow_difference_pct,EWRRefExceedance,EWRBandNo,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowAvailableForGeneration,FlowCanal,LowFlowShutoff,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,LowHeadShutoff,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,Energy,PerfMwPerCumec,PotentialPower1u,PotentialPower2u,PotentialPower3u,PotentialPower4u
0.0,8809.87959293862,0.0014305555555555567,0.7611735968298967,141.40768893820663,0.01645882569294702,0.026666666666666672,1.0972222222222223,66.08333333333333,12.430555555555555,14.86111111111111,17.23611111111111,168.83333333333334,279.44444444444446,0.032137793042468575,8530.435148494176,0.0,,0.0,275.0,275.0,275.0,275.0,8530.435148494176,1133.9166666666667,5.569444444444445,10.13888888888889,62.763888888888886,7318.046259605284,1200.0,18.0,25.0,80.0,7486.879592938615,1243.0,982.2406214234818,990.5143711023055,0.9219672131147545,0.48000000000000015,989.1124038891901,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,6.336847685708571,6.336847685708571,6.336847685708571,6.336847685708571,1.0,1.0999999999999996,1.0999999999999996,1.0999999999999996,1.0999999999999996,0.0,0.0,0.0,0.0,0.9799999999999991,0.9799999999999991,0.9799999999999991,0.9799999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,6389.293247599747,0.0049888888888888925,0.5520349365926184,109.1348625250325,0.01674943636811631,0.04361111111111112,1.1,72.42777777777778,13.838888888888889,17.68888888888889,22.58888888888889,197.66666666666666,324.2111111111111,0.05106465407838526,6065.082136488635,0.0,,0.0,275.0,275.0,275.0,275.0,6065.082136488635,1127.5722222222223,4.161111111111111,7.311111111111113,57.41111111111111,4868.6265809330835,1200.0,18.0,25.0,80.0,5066.293247599749,1243.0,980.0089913012177,990.1196096520978,0.9219672131147546,0.48000000000000004,988.7176424389825,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,8.17371635776426,8.17371635776426,8.17371635776426,8.17371635776426,1.0,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.0,0.0,0.0,0.0,0.9799999999999981,0.9799999999999981,0.9799999999999981,0.9799999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4284913957805347,0.7496756305100843,0.0,0.0
0.01,5563.531658748912,0.00998342541436463,0.4806891353159067,65.25246672586549,0.011744333042005856,0.08320441988950275,1.3204419889502763,72.66850828729282,13.574585635359115,17.591160220994475,22.96685082872928,193.04972375690608,319.8508287292818,0.05751634053801116,5243.680830019631,0.0,,0.0,275.0,275.0,275.0,275.0,5243.680830019631,1127.3314917127072,4.425414364640884,7.4088397790055245,57.033149171270715,4047.481934992004,1200.0,18.0,25.0,80.0,4240.531658748911,1243.0,978.8778387544742,990.0523540685784,0.9219672131147546,0.48000000000000004,988.6503868554637,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,9.237613320989869,9.237613320989869,9.237613320989869,9.237613320989869,1.0,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.0,0.0,0.0,0.0,0.9799999999999981,0.9799999999999981,0.9799999999999981,0.9799999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.832834143389327,43.15632971935271,28.704556572814663,0.0
0.015,5203.2030647040665,0.014944444444444416,0.4495567447904319,89.05031624098896,0.017196993660835973,0.10161111111111099,1.3888888888888888,71.36666666666666,12.933333333333334,16.6,21.166666666666668,182.95555555555555,305.02222222222224,0.058637232777019835,4898.1808424818455,128.33333333333334,,0.4666666666666667,275.0,275.0,275.0,275.0,4769.847509148513,1000.3,5.066666666666666,8.4,58.833333333333336,3697.247509148513,1071.6666666666667,18.0,25.0,80.0,3880.2030647040674,1243.0,978.3229327196448,990.0230568315823,0.9219672131147546,0.48000000000000004,988.6210896184682,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,9.763222118822942,9.763222118822942,9.763222118822942,9.763222118822942,1.0,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.09515461198437546,0.09515461198437546,0.09515461198437546,0.09515461198437546,0.9799999999999981,0.9799999999999981,0.9799999999999981,0.9799999999999981,2.5215043274358795,2.5215043274358795,2.5215043274358795,2.5215043274358795,10.086017309743518,242.06441543384454,0.0020071611379733666,24.35280836962426,47.59244364261866,68.55081509477886,12.577315053384874
0.02,4839.769105554953,0.020054347826086925,0.41815605071994766,93.6416386294196,0.01932752950180266,0.11059782608695637,1.4021739130434783,69.55434782608695,13.195652173913043,16.597826086956523,21.195652173913043,181.19565217391303,301.7391304347826,0.0623577395517453,4538.029975120172,1100.0,,4.0,275.0,275.0,275.0,275.0,3438.0299751201737,30.445652173913043,4.804347826086956,8.402173913043478,58.80434782608695,3335.5734533810432,100.0,18.0,25.0,80.0,3516.7691055549576,1243.0,977.7167774631652,990.0,0.9219672131147546,0.4800000000000001,988.5980327868872,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,10.346320543719687,10.346320543719687,10.346320543719687,10.346320543719687,,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.823949072433477,0.823949072433477,0.823949072433477,0.823949072433477,0.979999999999998,0.979999999999998,0.979999999999998,0.979999999999998,22.540110808984622,22.540110808984622,22.540110808984622,22.540110808984622,90.16044323593849,2163.850637662521,0.01864543224471454,26.05355445072641,50.98657644129864,73.61963315061917,91.10140725470522
0.025,4560.373430074366,0.024988439306358374,0.3940162643584258,95.36318962431613,0.020909419726368134,0.127052023121387,1.4855491329479769,66.91329479768787,12.745664739884393,15.647398843930636,19.54335260115607,169.84971098265896,284.6994219653179,0.06244904232508523,4275.674008109049,1100.0,,4.0,275.0,275.0,275.0,275.0,3175.674008109057,33.08670520231214,5.254335260115607,9.352601156069364,60.456647398843934,3067.523719091717,100.0,18.0,25.0,80.0,3237.373430074373,1243.0,977.205483377035,990.0,0.9219672131147546,0.47999999999999987,988.5980327868871,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,10.857614629849172,10.857614629849172,10.857614629849172,10.857614629849172,,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.8366033765727248,0.8366033765727248,0.8366033765727248,0.8366033765727248,0.9799999999999984,0.9799999999999984,0.9799999999999984,0.9799999999999984,24.01580915116353,24.01580915116353,24.01580915116353,24.01580915116353,96.06323660465411,2305.5176785116946,0.02107289535523966,27.546989789631922,53.969444142079055,78.08058940635232,97.00231925727698
0.03,4380.3077805791345,0.02981249999999996,0.378458592242037,71.7561521742514,0.016388331738697297,0.15647727272727277,1.6875,67.4034090909091,13.017045454545455,16.142045454545453,20.84659090909091,170.21022727272728,287.6193181818182,0.06567830067334067,4092.688462397316,1100.0,,4.0,275.0,275.0,275.0,275.0,2992.688462397315,32.59659090909091,4.982954545454546,8.857954545454545,59.15340909090909,2887.097553306407,100.0,18.0,25.0,80.0,3057.307780579133,1243.0,976.8759632384591,990.0,0.9219672131147546,0.4799999999999999,988.5980327868871,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,11.187134768425482,11.187134768425482,11.187134768425482,11.187134768425482,,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.8443297361714316,0.8443297361714316,0.8443297361714316,0.8443297361714316,0.9799999999999983,0.9799999999999983,0.9799999999999983,0.9799999999999983,24.972932907716782,24.972932907716782,24.972932907716782,24.972932907716782,99.89173163086713,2397.401559140813,0.022811792808264134,28.51295292101789,55.900089555305904,80.97127801918957,100.83449352651301
0.035,4178.300123682523,0.034932960893854705,0.36100513068616963,85.85109335462136,0.02052408722839507,0.15882681564245796,1.675977653631285,67.50837988826815,13.100558659217876,16.273743016759777,21.11731843575419,173.47486033519553,291.47486033519556,0.06976642574723538,3886.825263347327,1100.0,,4.0,275.0,275.0,275.0,275.0,2786.8252633473267,32.49162011173184,4.899441340782123,8.726256983240223,58.88268156424581,2681.8252633473257,100.0,18.0,25.0,80.0,2855.300123682521,1243.0,976.5062892263401,990.0,0.9219672131147546,0.48,988.5980327868871,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,11.55680878054629,11.55680878054629,11.55680878054629,11.55680878054629,,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.8525997265452478,0.8525997265452478,0.8525997265452478,0.8525997265452478,0.9799999999999982,0.9799999999999982,0.9799999999999982,0.9799999999999982,26.050969158253235,26.050969158253235,26.050969158253235,26.050969158253235,104.20387663301291,2500.89303919231,0.024949958120103335,29.59709471270781,58.068159060473775,84.22058902324129,105.14991153773285
0.04,3980.76501305164,0.03995628415300549,0.3439380971276617,64.20852726940858,0.01610955970729099,0.1703825136612023,1.7704918032786885,66.32786885245902,12.885245901639344,15.819672131147541,20.387978142076502,167.2568306010929,282.6775956284153,0.071011729474489,3698.087417423223,1100.0,,4.0,275.0,275.0,275.0,275.0,2598.087417423223,33.67213114754098,5.114754098360656,9.180327868852459,59.612021857923494,2490.5081824505455,100.0,18.0,25.0,80.0,2657.7650130516377,1243.0,976.1363955233143,990.0,0.9219672131147546,0.4800000000000001,988.5980327868872,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,11.926702483571376,11.926702483571376,11.926702483571376,11.926702483571376,,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.8604771411171258,0.8604771411171258,0.8604771411171258,0.8604771411171258,0.979999999999998,0.979999999999998,0.979999999999998,0.979999999999998,27.132799925753414,27.132799925753414,27.132799925753414,27.132799925753414,108.53119970301363,2604.7487928723203,0.02727020550036886,30.6820817864622,60.23912014597917,87.47730799943305,109.48281722212786
0.045,3827.574606776131,0.04501612903225806,0.33070244602545756,60.1708167191427,0.015713193255686847,0.20451612903225805,1.8387096774193548,65.13978494623656,12.844086021505376,15.580645161290322,19.983870967741936,167.4731182795699,281.02150537634407,0.07342544878496979,3546.5531013997866,1100.0,,4.0,275.0,275.0,275.0,275.0,2446.5531013997893,34.86021505376344,5.155913978494624,9.419354838709678,60.016129032258064,2337.101488496563,100.0,18.0,25.0,80.0,2504.574606776133,1243.0,975.8146223810253,990.0,0.9219672131147546,0.48000000000000015,988.5980327868872,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,12.248475625859683,12.248475625859683,12.248475625859683,12.248475625859683,,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.8669878848758482,0.8669878848758482,0.8669878848758482,0.8669878848758482,0.9799999999999979,0.9799999999999979,0.9799999999999979,0.9799999999999979,28.07566115339818,28.07566115339818,28.07566115339818,28.07566115339818,112.30264461359272,2695.2634707262296,0.029347692111097667,31.622800729124965,62.122461068717435,90.3052371011863,113.25188468416886
