Exceedance,Power
0.0,194.6887810867683
0.05,183.4856036470528
0.1,174.5263695249704
0.15000000000000002,164.3807628371593
0.2,155.7422627510096
0.25,147.31738433412727
0.30000000000000004,138.2760122043814
0.35000000000000003,128.28436447432873
0.4,114.63754132782148
0.45,101.49561935936896
0.5,88.30367790077712
0.55,74.48028571970592
0.6000000000000001,63.78785882879483
0.65,57.15001744925929
0.7000000000000001,49.96781630751436
0.75,43.21822262718924
0.8,38.1684447709297
0.8500000000000001,33.810763240629086
0.9,30.205849031597783
0.9500000000000001,25.716674905631443
1.0,0.0
